index,prompt,good_jpg,bad_jpg,origin_index,same
707,"digital art illustration by wlop of a young woman wearing a blue adherent silk dress enveloped by light, azure hair, blue eyes, versailles detailed background, fantasy,beautiful, graceful, elegant, cute, gorgeous, perfect face , cinematic lighting, high quality, high definition, uhd, 8k, sharp focus, masterpiece, post-processing, soft bokeh, intricately detailed, complex,",good_708.jpg,bad_708.jpg,24166,0
708,"fantasy landscape painting of a river valley, mountainous terrain during a autumn season, fantasy art, meadows and and fruit trees along the meandering river banks, midday of a rainy and stormy day,",good_709.jpg,bad_709.jpg,24257,2
709,decentralized watchtowers on peaks over the valley below,good_710.jpg,bad_710.jpg,24340,2
710,"british army driving a car in 1921 in kerala forest road, tribe members attacking, action scene, an epic fantasy, dramatic lighting, cinematic, establishing shot, extremely high detail, photorealistic, cinematic lighting, artstation, matte painting by christopher nolan, horizon forbidden west",good_711.jpg,bad_711.jpg,24367,1
711,a sunken medieval city with a church in the center,good_712.jpg,bad_712.jpg,24442,1
712,"painting of goddess of augite, artstation",good_713.jpg,bad_713.jpg,24453,0
713,all my dreams,good_714.jpg,bad_714.jpg,24503,0
714,"young man with beard seen from the back wearing tshirt, grey cat with yellow eyes, both sitting on table on clearing, forest, playing magic the gathering cards,, Intricate details, very realistic, cinematic lighting, soft lighting, photographic",good_715.jpg,bad_715.jpg,24513,0
715,alhambra lasers cybersecurity network,good_716.jpg,bad_716.jpg,24534,0
716,Marilyn Manson wearing a t shirt that says Marilyn Monroe,good_717.jpg,bad_717.jpg,24558,1
717,"cinematic still of highly reflective stainless steel train in the forest, at sunset, bare teenage girl looking out the window",good_718.jpg,bad_718.jpg,24672,0
718,"hyper real 8k-h704 3d painting portrait of a vibrant male elf, pearls and snakes and melting slime slithering out of its mouth, by Tokio Aoyama and kaws and Shusei Nagaoka, oil painting, oil on canvas, airbrush on canvas, pastell colours, vivid colors, surrealism style, oil painting in a bang art in an alien cartoon style, clean, highly detailed",good_719.jpg,bad_719.jpg,24701,0
719,"Woman portrait pastel painting on grey rough pastelmat in the style Ashley Dorney, Light grey pastel Mat Vignette border, chalk, winning, soft pastel, Ashley Dorney style",good_720.jpg,bad_720.jpg,24712,0
720,"art by Alfons Mucha in the style of Salvador Dali with muted psychedelic colors, full body image of David Bowie at age 20, HD 4K, photo-realistic accurate face and features, scientific detail, cinematic volumetric lighting",good_721.jpg,bad_721.jpg,24770,0
721,portrait of Lea Seydoux by yoji shinkawa,good_722.jpg,bad_722.jpg,24798,0
722,Smurfette portrait photo,good_723.jpg,bad_723.jpg,24826,0
723,"full body image of Jennifer Connelly at 25 years of age as a naturist in Egypt, HDR, sharp detail, stained glass motif in the style of Alfons Mucha",good_724.jpg,bad_724.jpg,24846,2
724,"And a woman with hair as black as the earth, that I have known for so many years lives for himself, not worrying at all, between morning light and evening gloom.  Between iron and hot leaves, between the walls and the birds' cries, between interwoven underground channels, between all his dreams and freaks.",good_725.jpg,bad_725.jpg,24865,2
725,"rrealist portrait of female by david hockney and alphonse mucha,fantasy art, photo realistic, dynamic lighting, artstation, poster, volumetric lighting, very detailed faces, 4 k, a",good_726.jpg,bad_726.jpg,24904,2
726,"zeena schreck, Beautiful symmetrical face, Oil, Expressionism style, impasto painting, Expressionist Colors, Expression, accurate, munch style,,",good_727.jpg,bad_727.jpg,24936,1
727,"pale albino alien hybrid eerily beautiful woman, wraith-like, clammy waxy skin, with big fish eyes and long white hair, doll face, intimidating, black dress, antichrist, horror, dark fantasy painting,",good_728.jpg,bad_728.jpg,24939,0
728,"ferdinand hendrick skagrp wyegardener chuffed thanking, Jules Bastien-Lepage",good_729.jpg,bad_729.jpg,24946,0
729,Images inspired by elves,good_730.jpg,bad_730.jpg,24948,0
730,"full body image of Jennifer Connelly at 25 years of age as a naturist in Egypt, HDR, sharp detail, stained glass motif in the style of Alfons Mucha",good_731.jpg,bad_731.jpg,24951,2
731,"A beautiful girl with massive afro hair, full of spiders white background, painted by Tom Whalen and mark ryden",good_732.jpg,bad_732.jpg,25001,0
732,"digital art portrait of a beautiful character, nebula and constellations, sunrise sky, curly bob haircut, looking away, face blush and freckles, clouds, dreamy, pop surrealism, high quality, pastel colors, detailed, by loish van baarle, intricate",good_733.jpg,bad_733.jpg,25018,2
733,rainy busy city street by jeremy mann,good_734.jpg,bad_734.jpg,25046,0
734,"Round table in magical Fantasy Forest, Four man playing Magic cards with british shorthair Cat",good_735.jpg,bad_735.jpg,25090,0
735,"SFW, Trustworthy Photo of Ultrarealistic, an adult person photoreal, posing empowered in the middle of a chaotic dystopian city, by artist boris vallejo and Artist Jasmine Becket-Griffith in the style of artist WLOP,Highly Detailed",good_736.jpg,bad_736.jpg,25114,2
736,woman face fantasy painting digital hyperbeast,good_737.jpg,bad_737.jpg,25162,0
737,"masterpiece, best quality, high detailed, realistic, sharp focus, artstation, hyper realism, hand drawn line art, intricate, beautiful warrior, ebony woman, brown iris, detailed eyes, black ,  toned muscles, afro and dreadlock hairstyle, bronze necklace, ancient tribe bronze armor, big gauntlet, skull and bones ornament, fur accents heroic , , dark dungeon, epic , volumetric lighting, by joe madureira",good_738.jpg,bad_738.jpg,25192,2
738,Oil painting of a girl walking down an aisle and suddenly encounters a giant flower.,good_739.jpg,bad_739.jpg,25223,0
739,"people in a malay market, year 1400,  style of murrillo and diego rivera, full frame, wide-angle",good_740.jpg,bad_740.jpg,25279,0
740,"Mixed media collage, Conan delving into a forbidden tomb, resonating with haunting melodies, hidden passages and ancient byzantine, textured and layered style, mysterious quality, inspired by H.R. Giger.",good_741.jpg,bad_741.jpg,25299,0
741,A haunting ultramaximalist photorealistic landscape of a withering cathedral during autumn.,good_742.jpg,bad_742.jpg,25341,2
742,"female rouge, wearing cyberpunk intricate streetwear, beautiful, detailed portrait, cell shaded, 4 k, concept art, by wlop, ilya kuvshinov, artgerm, krenz cushart, greg rutkowski, pixiv. cinematic dramatic atmosphere, sharp focus, volumetric lighting, cinematic lighting, studio quality",good_743.jpg,bad_743.jpg,25346,0
743,"artist's work peacock feather collage image, in the style of geisha portraits, futuristic victorian, dreamy pointillism, digital collages, spray-paint based, mixed media approach, daguerreotype",good_744.jpg,bad_744.jpg,25384,2
744,"digital art portrait of dramatic woman on the background of the nebula and constellations, sunset sky, curly bob haircut, looking up, face blush and sparkles, clouds, dreamy, pop surrealism, high quality, pastel colors, detailed, by loish van baarle, intricate",good_745.jpg,bad_745.jpg,25466,0
745,"teen boy walking through rubble towards the camera, post apocalyptic, cinematic, concept art",good_746.jpg,bad_746.jpg,25505,0
746,"a painting of a woman with roses in her hair, by stanley artgerm, cgsociety contest winner, art nouveau, princess leia, by tom bagshaw and boris vallejo, draped in silky gold, lois van baarle and rossdraws, greg hildebrandt highly detailed, art deco sci fi, portrait of kim kardashian, naboo, timeless style",good_747.jpg,bad_747.jpg,25517,2
747,Illustration The enchanted lake,good_748.jpg,bad_748.jpg,25532,1
748,"Irises, Flower Zombie, Composite art style, Victo Ngai, James Jean, Jesper Ejsing, Anton Fadeev, Pascal Campion, Ismail Inceoglu, Jean Baptiste Monge, A masterpiece, Poster art, Splash art, sharp focus, Fluid lines, digital illustration, Hiroyuki-Mitsume Takahashi, Gediminas Pranckevicius, James Gurney, Huang Guangjian, Takashi Murakami, Reflections, HD, cel-shaded, fractal details, Volumetric lighting, detailed background",good_749.jpg,bad_749.jpg,25539,1
749,"face close up woman,e Jean-Baptiste Monge, watercolour and ink, intricate details, a masterpiece, dynamic backlight",good_750.jpg,bad_750.jpg,25627,0
750,"Lee Young Ae as a young, hungarian peasant woman in a 19th century, hungarian village, pastel by István Csók, Károly Ferenczy, Waterhouse, and Marc Simonetti. Very atmospheric, natural light, enigmatic, pastel colours",good_751.jpg,bad_751.jpg,25681,1
751,Melisandre from game of thrones eating a flesh colored popsicle,good_752.jpg,bad_752.jpg,25740,0
752,"Beautiful painting of a historic city, deep color, a masterpiece, award-winning, fantasy, cityscape, a detailed digital matte painting by Nakahara Nantenbō, featured on pixiv, fantasy art",good_753.jpg,bad_753.jpg,25802,0
753,4K image of a woman's face surrounded by marijuana plants on a starry night,good_754.jpg,bad_754.jpg,25807,0
754,"a ballroom, art studio with Easels, formal event, gala, computer server farm, robots, digital painting, evening wear",good_755.jpg,bad_755.jpg,25862,0
755,"portrait of a young beautiful finnish norwegian swedish scandinavian attractive glamour model wearing transparent clothes, Jodhpurs greg manchess painting by Sargent and Leyendecker, attractive girl, studio Ghibli fantasy close-up shot asymmetrical intricate elegant matte painting illustration hearthstone, by greg rutkowski by greg tocchini",good_756.jpg,bad_756.jpg,25903,0
756,"Lana del Rey eating a cake, insanely detailed, photorealistic, 8k, ,",good_757.jpg,bad_757.jpg,25947,0
757,"a beautiful artwork of  an Epic botanist laboratory, Highly detailed interior, intricate details, art nouveau wallpaper, art nouveau interior architecture, Sunny lightning, Sun shadows",good_758.jpg,bad_758.jpg,25960,0
758,"Dark dim dramatic, an image of a girl in a magical world, galaxy sky, long brown hair, artistic, trending on artstation, unreal engine 5,",good_759.jpg,bad_759.jpg,25962,0
759,"Oil pastel masterpiece, norman Rockwell and Jean - Honoré Fragonard, full length shot, tentacle helmet, fractal splattercore, space squid, holographic, metallic, galaxy fashion, Milky Way galaxy background, Spiraling, cosmic, shimmering, glittering, radiant, luminous, celestial, vast, ethereal, nebulous",good_760.jpg,bad_760.jpg,25972,0
760,"""a young man with short beard wearing a tshirt with ""tool"" on it and a british shorthair cat playing with magic the gathering cards on table in spooky forest"", epic colorful fantasy masterpiece artwork by Android Jones, Jean Baptiste monge, Alberto Seveso, Jeremy Mann, maximalist highly detailed professional photography, triadic colors, Unreal Engine 5, octane photograph, volumetric lighting, photorealism",good_761.jpg,bad_761.jpg,25973,1
761,A portrait of linda cardellini alison brie anne hathaway rachel lane sabrina lloyd odette annable hybrid oil painting unreal 5 daz rpg portrait extremely detailed artgerm greg rutkowski alphonse mucha vladimir volegov adolphe bouguereaum greg hildebrandt tim Hildebrandt at the beach at night-time wearing a dress warm studio,good_762.jpg,bad_762.jpg,26008,1
762,"painting in the style of samuel palmer, Tim Burton and Beksinski, Klimt, Junji Ito, stylized, pattern, vibrant, vivid",good_763.jpg,bad_763.jpg,26009,0
763,"a painting of two people standing next to each other, inspired by james christensen, international gothic, dieselpunk cyborgs, don lawrence's, moon, dariusz zawadz masterpiece, chinese surrealism, automaton, by artists noriyoshi ohrai and hans zatzka and Tony DiTerlizzi",good_764.jpg,bad_764.jpg,26012,1
764,"a painting of a woman with roses in her hair, by stanley artgerm, cgsociety contest winner, art nouveau, princess leia, by tom bagshaw and boris vallejo, draped in silky gold, lois van baarle and rossdraws, greg hildebrandt highly detailed, art deco sci fi, portrait of kim kardashian, naboo, timeless style",good_765.jpg,bad_765.jpg,26017,2
765,"portrait of girl, Vibrant and cute, peering into a kaleidoscope, displaying an expression of awe and joy. Inside,",good_766.jpg,bad_766.jpg,26122,2
766,An aerial view of a beautiful futuristic city,good_767.jpg,bad_767.jpg,26146,1
767,beautiful brunette secretary short skirt sitting on the desk,good_768.jpg,bad_768.jpg,26172,0
768,Jessica Nigri,good_769.jpg,bad_769.jpg,26231,0
769,Christina Hendricks as I Dream of Genie screenshot,good_770.jpg,bad_770.jpg,26244,0
770,a photograph of a beautiful woman wearing stockings,good_771.jpg,bad_771.jpg,26298,0
771,face miss beauty greek new cover,good_772.jpg,bad_772.jpg,26311,0
772,face woman in destiny2 hyperbeast,good_773.jpg,bad_773.jpg,26325,1
773,"digital art portrait of a beautiful character, nebula and constellations, sunrise sky, curly bob haircut, looking away, face blush and freckles, clouds, dreamy, pop surrealism, high quality, pastel colors, detailed, by loish van baarle, intricate",good_774.jpg,bad_774.jpg,26346,2
774,"Acrylic painting of a mountain landscape, with a stormy sky and a cabin nestled in the forest, high contrast, bold brushstrokes, high-resolution",good_775.jpg,bad_775.jpg,26363,0
775,"a girl smiling,",good_776.jpg,bad_776.jpg,26379,1
776,"Caricature woman photo real stylized digital painting illustration The fantasy artwork of jake pifer, in the style of whimsical sci-fi, digital airbrushing, , surrealistic detail, sharp prickly, precisionism influence, colorful:1",good_777.jpg,bad_777.jpg,26406,2
777,face woman in destiny2 hyperbeast,good_778.jpg,bad_778.jpg,26506,2
